rasterTimeSecs,NumTriangles,NumTrianglesRastered,AvgPixelsPerTri,MaxPixelsPerTri
0.00729102,5804,2981,11.9222,88
0.00731853,5804,2976,11.9046,84
0.0073058,5804,2976,11.9046,84
0.00725982,5804,2976,11.9046,84
0.00725161,5804,2976,11.9046,84
0.00725654,5804,2976,11.9046,84
0.00729677,5804,2976,11.9046,84
0.0072159,5804,2977,11.7665,83
0.00667851,5804,2981,11.1248,85
0.00661734,5804,2971,11.0636,85
0.00651266,5804,2978,11.1666,86
0.00658861,5804,2947,11.6692,81
0.0069121,5804,2900,13.2307,109
0.00720399,5804,2859,14.4411,135
0.00725038,5804,2820,15.628,163
0.00737436,5804,2809,16.1922,176
0.00745934,5804,2787,16.7603,189
0.00761534,5804,2775,17.6,216
0.00773768,5804,2773,18.1215,237
0.00786371,5804,2745,19.0204,256
0.00801315,5804,2735,19.4951,266
0.0081359,5804,2731,20.2252,296
0.00845529,5804,2725,21.0301,329
